,datetime,lat,lon,elev,t,td,p,slp,ww,tw,wwflag,ti,area1_t,area2_t,area3_t,freezing_level1_t,freezing_level2_t,freezing_level3_t,lapse_rate_t,lowest_t,lowest_p_t,lowest_z_t,type_t,PA_t,NA_t,area1_tw,area2_tw,area3_tw,freezing_level1_tw,freezing_level2_tw,freezing_level3_tw,lapse_rate_tw,lowest_tw,lowest_p_tw,lowest_z_tw,type_tw,PA_tw,NA_tw,area1_ti,area2_ti,area3_ti,freezing_level1_ti,freezing_level2_ti,freezing_level3_ti,lapse_rate_ti,lowest_ti,lowest_p_ti,lowest_z_ti,type_ti,PA_ti,NA_ti,ID
101851,2004-05-09 00:00:00,   53.9700,  258.9000,  271.0000,    0.8000,   -1.3000,  976.8000, 1010.4000,   61.0000,   -0.0600,    1.0000,   -0.0912,  -56.4937,   37.7440,nan,nan,    0.0000,    0.0000,    4.7195,    0.6000,  978.0000,nan,    2.0000,   37.7440,  -56.4937, -121.8260,    1.7068,  -21.2848,nan,    0.0000,    0.0000,    5.4183,   -0.5885,  978.0000,nan,    2.0000,    1.7068, -121.8260, -121.6963,    0.7848,  -21.5007,nan,    0.0000,    0.0000,    5.2090,   -0.6424,  978.0000,nan,    2.0000,    0.7848, -121.6963,71867
102194,2005-12-23 12:00:00,   53.9700,  258.9000,  271.0000,   -4.7000,   -6.6000,  965.7000,  999.1000,   66.0000,   -5.3300,    1.0000,   -5.1240,  -69.1835,   28.3472,  -41.6584, 1351.2000,    0.0000,    0.0000,  -10.0962,   -4.5000,  966.0000,  274.0000,    2.0000,   28.3472,  -69.1835,  -73.6328,   11.1582,  -66.8935, 1201.1581,    0.0000,    0.0000,  -10.9065,   -5.0841,  966.0000,  274.0000,    2.0000,   11.1582,  -73.6328,  -70.7241,    9.5194,  -65.2617, 1190.1673,    0.0000,    0.0000,  -10.5064,   -4.9037,  966.0000,  274.0000,    2.0000,    9.5194,  -70.7241,71867
102197,2005-12-26 00:00:00,   53.9700,  258.9000,  271.0000,   -4.0000,   -5.0000,  966.1066,  999.9000,   71.0000,   -4.3500,    2.0000,   -4.1645,  -45.5813,  336.4011,    0.0000, 2318.3333,    0.0000,    0.0000,  -12.6214,   -2.9000,  965.0000,  274.0000,    2.0000,  336.4011,  -45.5813,  -50.2305,  116.6347,   -2.3392, 1861.6986,    0.0000,    0.0000,   -9.2468,   -3.6569,  965.0000,  274.0000,    2.0000,  116.6347,  -50.2305,  -48.1958,   96.2700,   -3.4636, 1825.1222,    0.0000,    0.0000,   -8.5675,   -3.5404,  965.0000,  274.0000,    2.0000,   96.2700,  -48.1958,71867
102863,2010-11-07 12:00:00,   53.9700,  258.9000,  271.0000,    1.8000,   -0.9000,  976.8000, 1010.0000,   80.0000,    0.6600,    1.0000,    0.5875,  151.8616,   -7.2406,    0.0000,nan,    0.0000,    0.0000,   -1.8867,    2.4000,  977.0000,nan,    1.0000,  151.8616,nan,   12.7769,   -7.1552,    1.0020,nan,    0.0000,    0.0000,    1.3206,    0.1154,  977.0000,nan,    1.0000,   12.7769,nan,   -0.0035,    7.8712,   -9.7305,nan,    0.0000,    0.0000,    1.4731,   -0.0536,  977.0000,nan,    2.0000,    7.8712,   -0.0035,71867
103476,2015-05-07 12:00:00,   53.9700,  258.9000,  271.0000,   -2.0000,   -3.0000,  979.5000, 1013.1000,   77.0000,   -2.3800,    2.0000,   -2.2737, -181.8279,   35.0887,    0.0000,nan,    0.0000,    0.0000,    8.9408,   -1.9000,  979.0000,nan,    2.0000,   35.0887, -181.8279, -187.9348,   33.4343,    0.0000,nan,    0.0000,    0.0000,    7.8816,   -2.4437,  979.0000,nan,    2.0000,   33.4343, -187.9348, -179.6870,   30.9758,    0.0000,nan,    0.0000,    0.0000,    7.4830,   -2.3617,  979.0000,nan,    2.0000,   30.9758, -179.6870,71867
106281,2004-12-25 12:00:00,   53.8800,  237.3300,  601.0000,    0.4000,    0.1000,  927.0000, 1009.9000,   71.0000,    0.2700,    2.0000,    0.2484,   -0.4094,    1.3078, -246.0062,  234.4400,    0.0000,    0.0000,    3.4351,   -0.1000,  938.0000,  601.0000,    2.0000,    1.3078,   -0.4094,   -2.2133,    0.3812, -262.8404,  192.8147,    0.0000,    0.0000,    2.2317,   -0.8508,  938.0000,  601.0000,    2.0000,    0.3812,   -2.2133,   -2.2206,    0.3120, -251.1599,  189.3517,    0.0000,    0.0000,    2.0243,   -0.8573,  938.0000,  601.0000,    2.0000,    0.3120,   -2.2206,71896
106378,2005-11-16 12:00:00,   53.8800,  237.3300,  601.0000,    0.4000,   -1.8000,  941.3000, 1025.6000,   66.0000,   -0.5100,    1.0000,   -0.5125,    2.4286,   -2.2996,   48.4831,nan,    0.0000,    0.0000,   -3.0154,    1.0000,  952.0000,nan,    1.0000,    2.4286,nan,  -10.0552,   18.8566, -120.4100,nan,    0.0000,    0.0000,   -2.6734,   -0.1532,  952.0000,nan,    2.0000,   18.8566,  -10.0552,  -10.2969,   15.9713, -115.2299,nan,    0.0000,    0.0000,   -2.4966,   -0.2261,  952.0000,nan,    2.0000,   15.9713,  -10.2969,71896
107143,1979-05-19 00:00:00,   58.1000,  291.5800,   39.0000,    1.0000,    0.0000, 1009.0000, 1013.8000,   61.0000,    0.5800,    1.0000,    0.5335,   26.1041,  -96.9196,    0.0000,  785.9200,    0.0000,    0.0000,   -3.5000,    0.4000, 1010.0000,   31.0000,    1.0000,   26.1041,nan,   -0.1220,   13.3996,nan,    5.7997,  699.4098,    0.0000,   -3.1071,    0.0053, 1010.0000,   31.0000,    2.0000,   13.3996,   -0.1220,   -0.2317,   11.8588, -106.8903,  691.7954,    0.0000,    0.0000,   -2.8984,   -0.0235, 1010.0000,   31.0000,    2.0000,   11.8588,   -0.2317,71906
107419,1980-05-26 12:00:00,   58.1000,  291.5800,   39.0000,   -1.0000,   -2.0000, 1014.8000, 1019.6000,   71.0000,   -1.3900,    2.0000,   -1.3292, -127.2980,   13.9313,  -10.1962, 1617.8140,    0.0000,    0.0000,    5.5096,   -1.3000, 1015.0000,   36.0000,    2.0000,   13.9313, -127.2980, -138.9438,   11.4558,  -11.6773, 1586.5499,    0.0000,    0.0000,    5.1318,   -1.7746, 1015.0000,   36.0000,    2.0000,   11.4558, -138.9438, -133.2787,   10.5676,  -11.1522, 1583.3896,    0.0000,    0.0000,    4.8871,   -1.7201, 1015.0000,   36.0000,    2.0000,   10.5676, -133.2787,71906
108469,1984-04-27 00:00:00,   58.1000,  291.5800,   39.0000,   -1.6000,   -4.3000, 1015.9000, 1020.7000,   77.0000,   -2.5700,    2.0000,   -2.4839,  -98.6703,   73.7657,   -0.3692, 1941.5915,    0.0000,    0.0000,    7.4830,   -1.5000, 1016.0000,   36.0000,    2.0000,   73.7657,  -98.6703, -108.5376,    4.5655, -103.9483,  957.1242,    0.0000,    0.0000,    6.6495,   -2.2764, 1016.0000,   36.0000,    2.0000,    4.5655, -108.5376, -104.4077,    3.3674, -110.4398,  915.0591,    0.0000,    0.0000,    6.3275,   -2.2230, 1016.0000,   36.0000,    2.0000,    3.3674, -104.4077,71906
109311,1988-03-27 00:00:00,   58.1000,  291.5800,   39.0000,   -4.3000,   -5.9000,  999.3000, 1004.1000,   71.0000,   -4.8300,    2.0000,   -4.6430,  -23.9127,   10.3665, -200.3718,  782.6410,    0.0000,    0.0000,  -10.4096,   -5.3000,  996.0000,   36.0000,    2.0000,   10.3665,  -23.9127,  -25.1570,    8.7221, -209.7911,  687.2572,    0.0000,    0.0000,  -11.3514,   -5.8519,  996.0000,   36.0000,    2.0000,    8.7221,  -25.1570,  -24.0635,    8.1440, -200.6521,  683.1684,    0.0000,    0.0000,  -10.9264,   -5.6508,  996.0000,   36.0000,    2.0000,    8.1440,  -24.0635,71906
109568,1989-05-06 12:00:00,   58.1000,  291.5800,   39.0000,   -4.5000,   -5.6000, 1017.2000, 1022.0000,   71.0000,   -4.8600,    2.0000,   -4.6677, -240.0661,    0.9839,  -25.2838, 1395.0000,    0.0000,    0.0000,    0.4049,   -5.1000, 1015.0000,   60.0000,    2.0000,    0.9839, -240.0661, -245.2567,    0.9839,  -25.4506, 1395.0000,    0.0000,    0.0000,   -0.3506,   -5.4732, 1015.0000,   60.0000,    2.0000,    0.9839, -245.2567, -235.2341,    0.9215,  -24.0459, 1395.0000,    0.0000,    0.0000,   -0.4226,   -5.2710, 1015.0000,   60.0000,    2.0000,    0.9215, -235.2341,71906
109569,1989-05-07 12:00:00,   58.1000,  291.5800,   39.0000,   -0.3000,   -0.6000, 1001.0000, 1005.7000,   66.0000,   -0.4200,    1.0000,   -0.4038,   -2.3410,   23.7417,  -99.5035,  794.1282,    0.0000,    0.0000,  -11.5242,   -1.1000,  999.0000,   60.0000,    2.0000,   23.7417,   -2.3410,   -2.4447,   23.7340,  -99.5035,  794.1282,    0.0000,    0.0000,  -11.6670,   -1.1384,  999.0000,   60.0000,    2.0000,   23.7340,   -2.4447,   -2.3253,   22.2238,  -94.2187,  792.6271,    0.0000,    0.0000,  -10.9945,   -1.0808,  999.0000,   60.0000,    2.0000,   22.2238,   -2.3253,71906
111287,1995-12-19 00:00:00,   58.1000,  291.5800,   39.0000,    0.3000,   -1.2000, 1018.0000, 1022.8000,   71.0000,   -0.3000,    2.0000,   -0.3063,   35.4520, -182.5642,    0.0000,  546.7209,    0.0000,    0.0000,    1.1058,    0.0000, 1010.0000,   60.0000,    1.0000,   35.4520,nan,   -0.1279,   15.8932, -193.1313,  434.9621,    0.0000,    0.0000,    1.3006,   -0.4264, 1010.0000,   60.0000,    2.0000,   15.8932,   -0.1279,   -0.1449,   13.7182, -184.7870,  423.3816,    0.0000,    0.0000,    1.2426,   -0.4344, 1010.0000,   60.0000,    2.0000,   13.7182,   -0.1449,71906
112566,2000-05-29 12:00:00,   58.1000,  291.5800,   39.0000,   -1.2000,   -2.9000, 1020.0000, 1024.8000,   71.0000,   -1.8400,    2.0000,   -1.7691,  -39.9900,   75.0419,   -7.5183,nan,    0.0000,    0.0000,   -9.1334,   -2.3000, 1018.0000,nan,    2.0000,   75.0419,  -39.9900,  -42.7066,    1.4032, -213.9430,nan,    0.0000,    0.0000,   -5.4612,   -2.6527, 1018.0000,nan,    2.0000,    1.4032,  -42.7066,  -41.2201,    0.1645, -224.2184,nan,    0.0000,    0.0000,   -4.9355,   -2.5503, 1018.0000,nan,    2.0000,    0.1645,  -41.2201,71906
114556,2006-11-07 12:00:00,   58.1000,  291.5800,   39.0000,    0.8000,   -0.3000,  984.2000,  989.1000,   71.0000,    0.3400,    2.0000,    0.3019,   -0.1119,    4.5599, -356.9029,nan,    0.0000,    0.0000,    1.6767,   -0.3000,  982.0000,nan,    2.0000,    4.5599,   -0.1119,   -0.2817,    2.6989, -364.9031,nan,    0.0000,    0.0000,    1.6795,   -0.4589,  982.0000,nan,    2.0000,    2.6989,   -0.2817,   -0.2824,    2.4219, -349.2544,nan,    0.0000,    0.0000,    1.5869,   -0.4450,  982.0000,nan,    2.0000,    2.4219,   -0.2824,71906
115391,2010-02-14 12:00:00,   58.1000,  291.5800,   39.0000,   -8.8000,  -10.8000, 1010.4000, 1015.5000,   71.0000,   -9.3300,    2.0000,   -9.0341, -225.9871,   10.3603,  -27.5210,nan,    0.0000,    0.0000,  -11.2638,   -9.1000, 1008.0000,nan,    2.0000,   10.3603, -225.9871, -232.8747,    1.8174,  -53.2673,nan,    0.0000,    0.0000,  -11.7370,   -9.3595, 1008.0000,nan,    2.0000,    1.8174, -232.8747, -224.3646,    1.4223,  -52.2692,nan,    0.0000,    0.0000,  -11.4734,   -9.0594, 1008.0000,nan,    2.0000,    1.4223, -224.3646,71906
115392,2010-02-15 12:00:00,   58.1000,  291.5800,   39.0000,   -4.0000,   -6.0000, 1006.0101, 1011.0000,   71.0000,   -6.0000,    2.0000,   -4.4871,  -98.8817,   15.1774,  -39.3755,nan,    0.0000,    0.0000,   -6.5245,   -4.7000, 1004.0000,nan,    2.0000,   15.1774,  -98.8817, -107.0347,    4.0975,  -48.9319,nan,    0.0000,    0.0000,   -7.5574,   -5.2344, 1004.0000,nan,    2.0000,    4.0975, -107.0347, -103.1114,    3.3195,  -47.2224,nan,    0.0000,    0.0000,   -7.3385,   -5.0513, 1004.0000,nan,    2.0000,    3.3195, -103.1114,71906
115524,2010-11-16 12:00:00,   58.1000,  291.5800,   39.0000,    2.0000,    1.0000,  993.3805,  998.2000,   61.0000,    1.0000,    1.0000,    1.4542,   20.0241, -269.6364,    0.0000,nan,    0.0000,    0.0000,    4.2299,    1.4000,  990.0000,nan,    1.0000,   20.0241,nan,   12.5468, -303.1977,    0.0000,nan,    0.0000,    0.0000,    2.2586,    0.0058,  990.0000,nan,    1.0000,   12.5468,nan,   -0.0027,   11.2842, -291.5489,nan,    0.0000,    0.0000,    1.9920,   -0.0945,  990.0000,nan,    2.0000,   11.2842,   -0.0027,71906
115536,2010-12-01 12:00:00,   58.1000,  291.5800,   39.0000,    1.0000,   -1.0000, 1010.0815, 1015.0000,   66.0000,   -1.0000,    1.0000,    0.1453,    2.7025,  -21.8177,   57.5207,nan,    0.0000,    0.0000,    4.9581,    0.4000, 1009.0000,nan,    1.0000,    2.7025,nan,  -42.6840,   47.5118,nan,nan,    0.0000,    0.0000,    6.5454,    0.1999, 1009.0000,nan,    2.0000,   47.5118,  -42.6840,  -42.2401,   43.7590,nan,nan,    0.0000,    0.0000,    6.3350,    0.1744, 1009.0000,nan,    2.0000,   43.7590,  -42.2401,71906
116137,2013-06-03 12:00:00,   58.1000,  291.5800,   39.0000,   -1.9000,   -3.9000, 1007.7000, 1012.8000,   71.0000,   -2.6300,    2.0000,   -2.5280,  -71.9995,   74.5290,   -0.5703,nan,    0.0000,    0.0000,   -4.6450,   -2.5000, 1006.0000,nan,    2.0000,   74.5290,  -71.9995,  -78.5836,    1.9694, -191.4947,nan,    0.0000,    0.0000,   -5.9744,   -3.4988, 1006.0000,nan,    2.0000,    1.9694,  -78.5836,  -75.7439,    1.2310, -201.6084,nan,    0.0000,    0.0000,   -5.8199,   -3.4130, 1006.0000,nan,    2.0000,    1.2310,  -75.7439,71906
116669,2015-11-07 00:00:00,   58.1000,  291.5800,   39.0000,    0.2000,   -0.1000,  965.6000,  970.5000,   61.0000,    0.0700,    1.0000,    0.0640,  -11.4370,  112.3728,nan,nan,    0.0000,    0.0000,    3.6132,    0.2000,  967.0000,nan,    2.0000,  112.3728,  -11.4370,  -13.8527,  112.4264,    0.0000,nan,    0.0000,    0.0000,    2.7413,   -0.1628,  967.0000,nan,    2.0000,  112.4264,  -13.8527,  -13.2982,  104.6955,    0.0000,nan,    0.0000,    0.0000,    2.5278,   -0.1794,  967.0000,nan,    2.0000,  104.6955,  -13.2982,71906
117453,2018-11-26 00:00:00,   58.1000,  291.5800,   39.0000,   -6.0000,   -7.0000, 1019.8037, 1024.9000,   71.0000,   -7.0000,    2.0000,   -6.0683,  -37.8981,    1.9759, -163.6862,nan,    0.0000,    0.0000,   -6.4094,   -6.5000, 1018.0000,nan,    2.0000,    1.9759,  -37.8981,  -41.9084,    0.0912, -231.2036,nan,    0.0000,    0.0000,   -6.6186,   -6.7926, 1018.0000,nan,    2.0000,    0.0912,  -41.9084,  -40.4693,    0.0419, -224.7259,nan,    0.0000,    0.0000,   -6.4140,   -6.5483, 1018.0000,nan,    2.0000,    0.0419,  -40.4693,71906
118614,1982-05-25 12:00:00,   58.4500,  281.8800,    8.0000,   -3.4000,   -7.6000, 1004.5000, 1005.5000,   79.0000,   -4.7500,    2.0000,   -4.5975,  -87.9941,   29.6523,   -4.1443, 1710.9130,    0.0000,    0.0000,   -0.3559,   -3.5000, 1005.0000,    7.0000,    2.0000,   29.6523,  -87.9941, -186.8653,   20.0593,   -6.0634, 1691.6445,    0.0000,    0.0000,    1.8387,   -4.8206, 1005.0000,    7.0000,    2.0000,   20.0593, -186.8653, -186.5672,   18.4216,   -5.8228, 1690.0999,    0.0000,    0.0000,    1.9451,   -4.7163, 1005.0000,    7.0000,    2.0000,   18.4216, -186.5672,71907
118836,1983-05-14 12:00:00,   58.4500,  281.8800,    8.0000,   -3.2000,   -4.0000, 1003.9000, 1004.9000,   71.0000,   -3.4900,    2.0000,   -3.3325,  -78.8794,   24.1933,   -5.5886, 1827.7895,    0.0000,    0.0000,   -6.1372,   -3.7000, 1004.0000,    7.0000,    2.0000,   24.1933,  -78.8794,  -86.1325,   19.3984,   -7.6893, 1786.5328,    0.0000,    0.0000,   -6.4024,   -3.9698, 1004.0000,    7.0000,    2.0000,   19.3984,  -86.1325,  -82.6401,   17.8486,   -7.4096, 1783.5004,    0.0000,    0.0000,   -6.1370,   -3.8075, 1004.0000,    7.0000,    2.0000,   17.8486,  -82.6401,71907
120116,1987-05-21 12:00:00,   58.4500,  281.8800,    8.0000,    0.3000,   -0.3000, 1004.1000, 1004.5000,   68.0000,    0.0500,    1.0000,    0.0401,    0.4612,  -22.3722,    7.3694,   63.7826, 1070.1053,    0.0000,    6.1275,    0.4000, 1004.0000,    7.0000,    1.0000,    0.4612,nan,  -27.1309,    4.9530,nan,   18.8180, 1014.6814,    0.0000,    5.9029,    0.1205, 1004.0000,    7.0000,    2.0000,    4.9530,  -27.1309,  -26.1211,    4.4940,nan,   15.5007, 1010.3932,    0.0000,    5.5817,    0.0937, 1004.0000,    7.0000,    2.0000,    4.4940,  -26.1211,71907
120467,1988-05-03 12:00:00,   58.4500,  281.8800,    8.0000,   -2.5000,   -4.2000, 1025.3000, 1025.7000,   66.0000,   -3.1000,    1.0000,   -2.9791,  -85.3130,   80.2627,    0.0000, 2621.2326,    0.0000,    0.0000,   -0.4024,   -2.5000, 1024.0000,    7.0000,    2.0000,   80.2627,  -85.3130,  -97.5878,    4.2979,   -0.0520, 1087.2411, 2621.2326,    0.0000,    0.1268,   -3.0806, 1024.0000,    7.0000,    2.0000,    4.2979,  -97.5878,  -93.9875,    3.6295,   -0.1512, 1075.2737, 2619.9791,    0.0000,    0.1494,   -2.9794, 1024.0000,    7.0000,    2.0000,    3.6295,  -93.9875,71907
120785,1989-05-18 12:00:00,   58.4500,  281.8800,    8.0000,    1.6000,   -1.9000, 1015.4000, 1016.2000,   79.0000,    0.2000,    2.0000,    0.1400,  211.5061,    0.0000,    0.0000, 2675.8378,    0.0000,    0.0000,   -5.6838,    1.2000, 1015.0000,    7.0000,    0.0000,nan,nan,  -26.0687,   55.2601,nan,   91.2130, 2675.8378,    0.0000,    1.6784,    0.1531, 1015.0000,    7.0000,    2.0000,   55.2601,  -26.0687,  -34.9893,   51.1948,nan,   32.5575, 2674.5859,    0.0000,    2.1202,    0.0690, 1015.0000,    7.0000,    2.0000,   51.1948,  -34.9893,71907
122133,1993-05-10 12:00:00,   58.4500,  281.8800,    8.0000,    0.7000,   -3.7000, 1018.1000, 1018.9000,   61.0000,   -0.9600,    1.0000,   -0.9676,  220.9606,    0.0000,    0.0000, 3414.5882,    0.0000,    0.0000,   -2.8436,    0.4000, 1019.0000,    7.0000,    0.0000,nan,nan,  -12.8183,    0.0115,  -16.0212,  296.7450,  928.1648, 3378.4239,    0.9786,   -1.3621, 1019.0000,    7.0000,    2.0000,    0.0115,  -12.8183,  -33.4971,    0.7952,   -1.0396,  881.4107, 3375.9774,    0.0000,    1.2095,   -1.4249, 1019.0000,    7.0000,    2.0000,    0.7952,  -33.4971,71907
125747,1988-10-09 00:00:00,   63.7500,  291.4500,   34.0000,    2.3000,   -3.5000,  997.7000, 1002.0000,   71.0000,    0.0300,    2.0000,   -0.0475,   23.9700,  -17.6448,  163.2928,  583.7931, 2718.4286,    0.0000,   -0.4566,    1.2000, 1000.0000,   21.0000,    1.0000,   23.9700,nan,  -33.8934,   58.6997,  -10.0964, 1703.3828,    0.0000,    0.0000,    0.0833,   -0.3791, 1000.0000,   21.0000,    2.0000,   58.6997,  -33.8934,  -34.9420,   51.4813,  -14.0892, 1668.4502,    0.0000,    0.0000,    0.1096,   -0.4735, 1000.0000,   21.0000,    2.0000,   51.4813,  -34.9420,71909
125926,1989-05-28 12:00:00,   63.7500,  291.4500,   34.0000,    0.7000,    0.2000,  999.0000, 1003.3000,   61.0000,    0.4900,    1.0000,    0.4538,    1.0374,  -27.0615,   40.0724,   85.0000, 2337.8462,    0.0000,    1.7110,    0.6000, 1001.0000,   21.0000,    1.0000,    1.0374,nan,  -34.8138,   38.3661,nan,   85.0000, 2313.2684,    0.0000,    2.3779,    0.3179, 1001.0000,   21.0000,    2.0000,   38.3661,  -34.8138,  -33.4908,   35.6696,nan,   85.0000, 2310.1466,    0.0000,    2.2936,    0.2799, 1001.0000,   21.0000,    2.0000,   35.6696,  -33.4908,71909
126786,1992-09-28 12:00:00,   63.7500,  291.4500,   34.0000,    0.4000,   -0.3000,  998.3000, 1002.6000,   61.0000,    0.1100,    1.0000,    0.0928,  -87.0271,   21.3507,nan,   57.6744, 1777.0889,    0.0000,    6.9355,    0.4000, 1000.0000,   20.0000,    2.0000,   21.3507,  -87.0271,  -89.8493,   20.4342,nan,   24.1089, 1765.9742,    0.0000,    6.6052,    0.1592, 1000.0000,   20.0000,    2.0000,   20.4342,  -89.8493,  -85.7496,   19.0305,nan,   21.2666, 1763.4671,    0.0000,    6.2576,    0.1331, 1000.0000,   20.0000,    2.0000,   19.0305,  -85.7496,71909
127653,1996-06-06 12:00:00,   63.7500,  291.4500,   34.0000,    0.2000,    0.1000, 1005.7000, 1010.0000,   61.0000,    0.1600,    1.0000,    0.1479,  -65.0303,  115.2811,nan,   97.8966, 2479.3443,    0.0000,    4.2836,    0.2000, 1007.0000,   20.0000,    2.0000,  115.2811,  -65.0303,  -80.5765,   93.1944,nan,   17.3859, 2298.2547,    0.0000,    4.8216,    0.1598, 1007.0000,   20.0000,    2.0000,   93.1944,  -80.5765,  -77.7652,   85.2333,nan,   15.8222, 2281.7297,    0.0000,    4.6170,    0.1480, 1007.0000,   20.0000,    2.0000,   85.2333,  -77.7652,71909
128573,2000-05-25 00:00:00,   63.7500,  291.4500,   34.0000,   -1.0000,   -2.0000, 1008.3891, 1012.7000,   66.0000,   -1.3900,    1.0000,   -1.3304,  -98.2957,   48.3888,   -1.9622,nan,    0.0000,    0.0000,    6.9781,   -1.7000, 1012.0000,nan,    2.0000,   48.3888,  -98.2957, -163.5954,    8.9986,   -6.0844,nan,    0.0000,    0.0000,    7.3530,   -1.9919, 1012.0000,nan,    2.0000,    8.9986, -163.5954, -161.7161,    6.8566,   -6.1908,nan,    0.0000,    0.0000,    7.0870,   -1.9133, 1012.0000,nan,    2.0000,    6.8566, -161.7161,71909
128926,2001-05-01 00:00:00,   63.7500,  291.4500,   34.0000,   -4.1000,   -6.3000,  997.8000, 1002.2000,   71.0000,   -4.8300,    2.0000,   -4.6465, -102.7015,  169.2879,    0.0000,nan,    0.0000,    0.0000,   -1.3869,   -3.3000,  996.0000,nan,    2.0000,  169.2879, -102.7015, -115.2162,  169.4143,    0.0000,nan,    0.0000,    0.0000,   -1.0732,   -3.8714,  996.0000,nan,    2.0000,  169.4143, -115.2162, -110.6543,  156.9488,    0.0000,nan,    0.0000,    0.0000,   -1.0222,   -3.7361,  996.0000,nan,    2.0000,  156.9488, -110.6543,71909
131347,2014-06-09 12:00:00,   63.7500,  291.4500,   34.0000,    1.0000,   -1.0000, 1004.2382, 1008.5000,   79.0000,   -1.0000,    2.0000,    0.1426,    0.8599,  -13.4857,   20.0164,nan,    0.0000,    0.0000,    4.5910,    0.6000, 1006.0000,nan,    1.0000,    0.8599,nan,  -16.8579,   19.9567,nan,nan,    0.0000,    0.0000,    4.3257,    0.4782, 1006.0000,nan,    2.0000,   19.9567,  -16.8579,  -16.2270,   18.7315,nan,nan,    0.0000,    0.0000,    4.0707,    0.4424, 1006.0000,nan,    2.0000,   18.7315,  -16.2270,71909
132880,1982-10-29 00:00:00,   64.2000,  276.6300,   64.0000,   -3.0000,   -3.8000, 1003.3000, 1011.5000,   71.0000,   -3.2900,    2.0000,   -3.1429, -186.0545,    6.5584,   -8.2310, 1713.2174,    0.0000,    0.0000,    3.7356,   -3.5000, 1004.0000,   62.0000,    2.0000,    6.5584, -186.0545, -211.2860,    3.6287,  -10.7896, 1671.8939,    0.0000,    0.0000,    3.8555,   -3.7053, 1004.0000,   62.0000,    2.0000,    3.6287, -211.2860, -203.6882,    3.2294,  -10.4546, 1668.2544,    0.0000,    0.0000,    3.7186,   -3.5476, 1004.0000,   62.0000,    2.0000,    3.2294, -203.6882,71915
133274,1985-05-22 12:00:00,   64.2000,  276.6300,   64.0000,    0.6000,   -1.3000, 1003.7000, 1011.8000,   61.0000,   -0.1700,    1.0000,   -0.1863,   27.4022, -143.0695,    0.0000,  581.4615,    0.0000,    0.0000,    2.1583,    0.6000, 1004.0000,   62.0000,    1.0000,   27.4022,nan,   -2.6123,   12.6261, -168.1687,  493.2903,    0.0000,    0.0000,    1.8281,   -0.1032, 1004.0000,   62.0000,    2.0000,   12.6261,   -2.6123,   -2.8331,   11.0605, -161.4684,  484.8947,    0.0000,    0.0000,    1.7037,   -0.1484, 1004.0000,   62.0000,    2.0000,   11.0605,   -2.8331,71915
136298,1998-05-11 00:00:00,   64.2000,  276.6300,   64.0000,   -4.0000,   -5.0000, 1013.2395, 1021.5000,   71.0000,   -4.3400,    2.0000,   -4.1598, -117.1897,   15.7687, -104.2146, 1079.5102,    0.0000,    0.0000,    4.8900,   -4.7000, 1015.0000,   52.0000,    2.0000,   15.7687, -117.1897, -118.5802,    2.6743, -153.9497,  867.5030,    0.0000,    0.0000,    4.1111,   -5.0186, 1015.0000,   52.0000,    2.0000,    2.6743, -118.5802, -113.7502,    2.1942, -150.5592,  844.1067,    0.0000,    0.0000,    3.9041,   -4.8258, 1015.0000,   52.0000,    2.0000,    2.1942, -113.7502,71915
